№ Тиражей;№Поз 1;№Поз 2;№Поз 3;№Поз 4;№Поз 5;№Поз 6;№Поз 7;№Поз 8;№Поз 9;№Поз 10;№Поз 11;№Поз 12;№Поз 13;№Поз 14;№Поз 15;№Поз 16;№Поз 17;№Поз 18;№Поз 19;№Поз 20
3056_3065;2,00000000;1,25000000;2,50000000;3,33333333;2,00000000;5,00000000;10,00000000;2,00000000;2,50000000;3,33333333;5,00000000;5,00000000;2,00000000;3,33333333;3,33333333;2,00000000;2,50000000;2,00000000;3,33333333;2,50000000
3057_3066;2,50000000;2,50000000;3,33333333;3,33333333;2,00000000;2,50000000;2,50000000;1,42857143;2,50000000;3,33333333;10,00000000;1,66666667;2,50000000;3,33333333;3,33333333;3,33333333;2,00000000;2,50000000;1,42857143;5,00000000
3058_3067;2,00000000;2,50000000;5,00000000;3,33333333;5,00000000;1,25000000;5,00000000;5,00000000;3,33333333;2,50000000;2,50000000;2,50000000;2,00000000;2,00000000;3,33333333;5,00000000;1,66666667;3,33333333;3,33333333;5,00000000
3059_3068;2,50000000;3,33333333;2,50000000;2,50000000;2,50000000;2,00000000;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;5,00000000;3,33333333;10,00000000;2,00000000;5,00000000;5,00000000;10,00000000;2,50000000;2,50000000
3060_3069;2,00000000;3,33333333;3,33333333;5,00000000;2,00000000;1,42857143;10,00000000;1,66666667;2,50000000;2,50000000;2,50000000;10,00000000;10,00000000;10,00000000;2,50000000;3,33333333;2,50000000;2,50000000;10,00000000;1,66666667
3061_3070;5,00000000;3,33333333;2,50000000;3,33333333;1,66666667;5,00000000;5,00000000;2,50000000;3,33333333;5,00000000;2,00000000;5,00000000;5,00000000;3,33333333;2,50000000;3,33333333;3,33333333;3,33333333;3,33333333;1,66666667
3062_3071;2,50000000;5,00000000;2,00000000;2,00000000;1,66666667;2,00000000;3,33333333;3,33333333;2,00000000;3,33333333;2,00000000;2,50000000;5,00000000;5,00000000;2,50000000;2,00000000;2,00000000;5,00000000;10,00000000;2,50000000
3063_3072;3,33333333;3,33333333;2,00000000;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;5,00000000;2,50000000;3,33333333;2,00000000;5,00000000;3,33333333;2,50000000
3064_3073;3,33333333;3,33333333;2,50000000;2,00000000;3,33333333;5,00000000;3,33333333;2,00000000;3,33333333;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;5,00000000;10,00000000;2,00000000;3,33333333;2,50000000;5,00000000
3065_3074;3,33333333;3,33333333;2,50000000;3,33333333;5,00000000;3,33333333;2,00000000;2,00000000;3,33333333;5,00000000;2,50000000;3,33333333;2,50000000;3,33333333;2,00000000;3,33333333;2,50000000;5,00000000;3,33333333;3,33333333
3066_3075;2,50000000;2,50000000;5,00000000;2,00000000;2,50000000;3,33333333;3,33333333;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;2,00000000;2,50000000;5,00000000;3,33333333;2,50000000;2,50000000;3,33333333;2,50000000
3067_3076;3,33333333;3,33333333;5,00000000;2,50000000;1,66666667;3,33333333;2,50000000;3,33333333;3,33333333;2,00000000;1,66666667;2,50000000;2,00000000;3,33333333;2,00000000;2,00000000;1,66666667;3,33333333;1,66666667;3,33333333
3068_3077;1,66666667;3,33333333;2,00000000;2,50000000;2,50000000;2,50000000;2,00000000;1,66666667;2,50000000;2,50000000;2,50000000;2,50000000;10,00000000;3,33333333;3,33333333;2,50000000;2,50000000;5,00000000;3,33333333;-
3069_3078;2,50000000;3,33333333;2,50000000;1,66666667;3,33333333;2,50000000;2,00000000;5,00000000;1,66666667;2,00000000;3,33333333;5,00000000;2,50000000;3,33333333;5,00000000;3,33333333;5,00000000;5,00000000;5,00000000;2,00000000
3070_3079;5,00000000;2,50000000;5,00000000;3,33333333;5,00000000;3,33333333;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;3,33333333;5,00000000;3,33333333;3,33333333;2,50000000;5,00000000;2,00000000;2,50000000;2,00000000
3071_3080;1,66666667;3,33333333;2,00000000;3,33333333;3,33333333;2,50000000;2,50000000;2,50000000;2,50000000;1,66666667;2,00000000;2,50000000;3,33333333;3,33333333;3,33333333;2,50000000;3,33333333;10,00000000;3,33333333;2,50000000
3072_3081;3,33333333;2,00000000;1,66666667;1,66666667;2,00000000;2,50000000;5,00000000;3,33333333;2,50000000;2,00000000;5,00000000;10,00000000;3,33333333;10,00000000;3,33333333;3,33333333;2,50000000;3,33333333;5,00000000;2,50000000
3073_3082;2,00000000;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;2,00000000;5,00000000;2,50000000;3,33333333;5,00000000;3,33333333;3,33333333;2,50000000;3,33333333;2,50000000;2,00000000;2,50000000;5,00000000;3,33333333
3074_3083;2,50000000;5,00000000;1,66666667;3,33333333;3,33333333;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;5,00000000;2,00000000;2,00000000;3,33333333;10,00000000;5,00000000;1,66666667;5,00000000;5,00000000;3,33333333
3075_3084;2,00000000;2,50000000;3,33333333;3,33333333;5,00000000;10,00000000;2,00000000;3,33333333;2,50000000;2,50000000;2,50000000;2,00000000;2,50000000;3,33333333;2,00000000;2,50000000;2,50000000;2,50000000;5,00000000;10,00000000
3076_3085;2,50000000;2,50000000;2,50000000;5,00000000;5,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;5,00000000;2,50000000;5,00000000;3,33333333;2,50000000;2,50000000;3,33333333;3,33333333;3,33333333
3077_3086;1,42857143;1,66666667;5,00000000;2,50000000;2,00000000;1,42857143;2,50000000;5,00000000;2,50000000;3,33333333;2,50000000;1,66666667;3,33333333;3,33333333;3,33333333;2,50000000;2,50000000;2,50000000;3,33333333;1,42857143
3078_3087;1,66666667;1,66666667;2,50000000;3,33333333;2,00000000;2,00000000;2,00000000;3,33333333;1,66666667;2,00000000;2,00000000;10,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;2,00000000;3,33333333;10,00000000
3079_3088;3,33333333;2,00000000;2,50000000;1,66666667;2,00000000;5,00000000;1,66666667;1,66666667;3,33333333;5,00000000;3,33333333;5,00000000;1,66666667;3,33333333;5,00000000;3,33333333;2,00000000;3,33333333;3,33333333;2,50000000
3080_3089;2,00000000;5,00000000;1,66666667;1,66666667;2,00000000;2,50000000;5,00000000;2,00000000;3,33333333;2,00000000;3,33333333;10,00000000;2,00000000;-;2,00000000;3,33333333;3,33333333;1,66666667;1,66666667;2,00000000
3081_3090;5,00000000;3,33333333;3,33333333;2,00000000;2,50000000;3,33333333;1,42857143;1,66666667;2,00000000;2,50000000;2,00000000;3,33333333;1,66666667;10,00000000;3,33333333;3,33333333;5,00000000;5,00000000;1,42857143;5,00000000
3082_3091;3,33333333;2,00000000;3,33333333;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;10,00000000;5,00000000;2,50000000;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000;2,50000000;10,00000000;5,00000000;10,00000000
3083_3092;3,33333333;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;2,50000000;2,00000000;5,00000000;5,00000000;5,00000000;3,33333333;5,00000000;10,00000000;2,50000000;2,50000000;2,00000000;5,00000000;2,50000000;2,50000000
3084_3093;5,00000000;2,50000000;2,00000000;1,66666667;3,33333333;3,33333333;5,00000000;1,42857143;3,33333333;2,00000000;3,33333333;5,00000000;2,00000000;3,33333333;2,00000000;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333
3085_3094;1,42857143;5,00000000;2,00000000;2,00000000;3,33333333;3,33333333;3,33333333;2,00000000;2,00000000;2,50000000;10,00000000;2,50000000;10,00000000;2,50000000;2,50000000;5,00000000;10,00000000;5,00000000;3,33333333;1,66666667
3086_3095;2,50000000;2,00000000;3,33333333;5,00000000;2,50000000;2,50000000;3,33333333;5,00000000;2,00000000;3,33333333;10,00000000;5,00000000;2,50000000;5,00000000;3,33333333;3,33333333;10,00000000;3,33333333;3,33333333;5,00000000
3087_3096;3,33333333;2,00000000;5,00000000;3,33333333;2,50000000;2,00000000;2,50000000;3,33333333;1,66666667;5,00000000;2,50000000;2,50000000;1,66666667;5,00000000;10,00000000;2,50000000;5,00000000;2,50000000;2,50000000;2,00000000
3088_3097;2,50000000;10,00000000;3,33333333;3,33333333;3,33333333;2,00000000;1,66666667;2,50000000;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;2,50000000;10,00000000;2,00000000;5,00000000;2,50000000;2,50000000;2,50000000
3089_3098;2,00000000;2,50000000;3,33333333;2,00000000;5,00000000;3,33333333;2,00000000;2,50000000;2,00000000;5,00000000;10,00000000;2,50000000;2,50000000;2,50000000;3,33333333;2,50000000;2,00000000;3,33333333;2,00000000;3,33333333
3090_3099;2,00000000;3,33333333;3,33333333;2,00000000;2,00000000;2,00000000;2,50000000;2,00000000;3,33333333;2,00000000;2,50000000;5,00000000;5,00000000;3,33333333;3,33333333;2,50000000;5,00000000;2,50000000;2,00000000;5,00000000
3091_3100;3,33333333;2,50000000;2,00000000;2,00000000;2,50000000;3,33333333;2,00000000;5,00000000;1,66666667;3,33333333;2,50000000;10,00000000;2,50000000;2,00000000;5,00000000;5,00000000;3,33333333;3,33333333;2,50000000;1,66666667
3092_3101;1,42857143;1,42857143;2,50000000;3,33333333;5,00000000;1,66666667;2,50000000;3,33333333;1,66666667;3,33333333;5,00000000;3,33333333;2,50000000;2,50000000;5,00000000;1,66666667;1,42857143;2,50000000;10,00000000;2,00000000
3093_3102;1,66666667;5,00000000;2,50000000;2,50000000;2,00000000;3,33333333;1,66666667;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;3,33333333;5,00000000;10,00000000;5,00000000;10,00000000;1,66666667
3094_3103;1,66666667;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;5,00000000;3,33333333;5,00000000;1,66666667;5,00000000;2,50000000;2,50000000;3,33333333;2,50000000;10,00000000;3,33333333;2,50000000;2,50000000;3,33333333
3095_3104;2,50000000;2,00000000;1,66666667;2,50000000;1,42857143;3,33333333;2,50000000;5,00000000;3,33333333;2,50000000;2,50000000;3,33333333;3,33333333;-;-;3,33333333;5,00000000;3,33333333;2,00000000;3,33333333
3096_3105;2,00000000;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;2,00000000;10,00000000;2,00000000;2,00000000;10,00000000;2,00000000;3,33333333;3,33333333;1,66666667;2,50000000;3,33333333;3,33333333;3,33333333;10,00000000
3097_3106;5,00000000;3,33333333;2,00000000;2,50000000;5,00000000;3,33333333;3,33333333;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;3,33333333;3,33333333;3,33333333;5,00000000;5,00000000;2,00000000
3098_3107;5,00000000;3,33333333;1,66666667;2,50000000;2,50000000;1,66666667;2,50000000;3,33333333;1,66666667;2,00000000;3,33333333;2,00000000;1,66666667;2,50000000;1,66666667;5,00000000;1,66666667;2,00000000;2,50000000;5,00000000
3099_3108;2,00000000;3,33333333;3,33333333;10,00000000;2,50000000;3,33333333;2,00000000;2,00000000;1,66666667;3,33333333;3,33333333;2,50000000;2,50000000;10,00000000;2,50000000;3,33333333;1,66666667;5,00000000;5,00000000;2,00000000
3100_3109;3,33333333;2,00000000;2,00000000;10,00000000;5,00000000;3,33333333;2,00000000;2,50000000;3,33333333;1,66666667;3,33333333;3,33333333;2,50000000;5,00000000;2,00000000;2,00000000;5,00000000;3,33333333;3,33333333;3,33333333
3101_3110;5,00000000;3,33333333;2,50000000;3,33333333;2,00000000;3,33333333;3,33333333;2,00000000;2,50000000;2,00000000;2,50000000;2,50000000;3,33333333;3,33333333;2,00000000;3,33333333;5,00000000;2,00000000;3,33333333;2,00000000
3102_3111;2,50000000;2,00000000;1,66666667;2,50000000;3,33333333;1,66666667;3,33333333;3,33333333;2,00000000;3,33333333;5,00000000;2,00000000;3,33333333;3,33333333;5,00000000;3,33333333;2,50000000;1,66666667;1,66666667;3,33333333
3103_3112;2,00000000;3,33333333;1,66666667;2,00000000;3,33333333;5,00000000;2,50000000;3,33333333;5,00000000;2,00000000;3,33333333;2,50000000;1,66666667;3,33333333;3,33333333;10,00000000;5,00000000;2,50000000;2,50000000;2,50000000
3104_3113;2,00000000;2,50000000;2,00000000;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;2,50000000;1,42857143;5,00000000;2,50000000;1,66666667;5,00000000;2,50000000;2,00000000;2,50000000
3105_3114;2,50000000;3,33333333;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;3,33333333;10,00000000;2,50000000;2,50000000;3,33333333;10,00000000;-;2,50000000;5,00000000;2,00000000;2,50000000;2,50000000;5,00000000
3106_3115;1,66666667;3,33333333;1,42857143;3,33333333;2,50000000;3,33333333;2,50000000;2,00000000;2,50000000;10,00000000;2,50000000;1,66666667;2,00000000;3,33333333;10,00000000;1,66666667;5,00000000;1,66666667;3,33333333;5,00000000
3107_3116;2,00000000;2,00000000;2,50000000;2,50000000;5,00000000;1,66666667;2,00000000;1,42857143;2,00000000;2,50000000;2,50000000;3,33333333;3,33333333;5,00000000;5,00000000;1,66666667;3,33333333;2,50000000;3,33333333;3,33333333
3108_3117;2,50000000;1,66666667;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;5,00000000;2,50000000;2,00000000;3,33333333;10,00000000;5,00000000;3,33333333;3,33333333;2,50000000;2,00000000;2,50000000;5,00000000;10,00000000
3109_3118;2,00000000;2,50000000;1,42857143;2,00000000;2,00000000;1,25000000;10,00000000;3,33333333;2,00000000;10,00000000;5,00000000;3,33333333;10,00000000;3,33333333;3,33333333;1,25000000;3,33333333;1,42857143;5,00000000;5,00000000
3110_3119;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;2,00000000;2,00000000;2,00000000;5,00000000;2,00000000;1,42857143;3,33333333;3,33333333;2,50000000;2,50000000;1,66666667;2,00000000;2,50000000;3,33333333;2,50000000
3111_3120;3,33333333;5,00000000;3,33333333;2,50000000;1,25000000;5,00000000;2,50000000;2,00000000;3,33333333;2,50000000;2,00000000;-;3,33333333;5,00000000;3,33333333;2,00000000;2,00000000;5,00000000;3,33333333;2,50000000
3112_3121;2,50000000;2,00000000;3,33333333;2,50000000;1,42857143;2,50000000;3,33333333;2,50000000;2,50000000;2,50000000;2,50000000;5,00000000;3,33333333;2,50000000;2,50000000;2,50000000;3,33333333;-;2,50000000;-
3113_3122;2,50000000;2,00000000;2,00000000;2,50000000;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;3,33333333;2,50000000;2,50000000;2,50000000;5,00000000;2,50000000;10,00000000;5,00000000;3,33333333;5,00000000;2,50000000
3114_3123;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;1,42857143;3,33333333;1,66666667;2,50000000;2,50000000;5,00000000;5,00000000;5,00000000;5,00000000;2,50000000;3,33333333;10,00000000;2,00000000;2,50000000;3,33333333
3115_3124;3,33333333;2,00000000;2,00000000;2,50000000;1,66666667;2,50000000;3,33333333;3,33333333;2,50000000;2,00000000;1,66666667;-;5,00000000;2,50000000;2,50000000;3,33333333;2,50000000;1,42857143;3,33333333;3,33333333
3116_3125;3,33333333;3,33333333;3,33333333;2,00000000;2,50000000;5,00000000;3,33333333;2,50000000;5,00000000;2,50000000;3,33333333;5,00000000;2,50000000;2,50000000;2,50000000;3,33333333;1,25000000;2,00000000;3,33333333;5,00000000
3117_3126;2,50000000;1,42857143;1,42857143;2,00000000;2,00000000;2,00000000;2,00000000;3,33333333;1,42857143;5,00000000;5,00000000;5,00000000;3,33333333;5,00000000;2,50000000;5,00000000;3,33333333;5,00000000;3,33333333;10,00000000
3118_3127;2,00000000;2,50000000;2,00000000;2,50000000;2,00000000;2,00000000;3,33333333;2,00000000;3,33333333;3,33333333;5,00000000;1,66666667;10,00000000;2,50000000;10,00000000;3,33333333;3,33333333;2,00000000;5,00000000;3,33333333
3119_3128;3,33333333;3,33333333;5,00000000;2,50000000;3,33333333;1,66666667;2,50000000;2,50000000;3,33333333;1,42857143;2,50000000;1,66666667;2,50000000;2,00000000;5,00000000;2,50000000;-;2,50000000;5,00000000;2,50000000
3120_3129;2,00000000;5,00000000;2,50000000;5,00000000;5,00000000;3,33333333;2,50000000;3,33333333;2,50000000;3,33333333;5,00000000;1,42857143;2,50000000;10,00000000;2,00000000;2,00000000;5,00000000;2,50000000;2,50000000;2,00000000
3121_3130;2,50000000;1,66666667;2,50000000;2,50000000;2,50000000;3,33333333;1,66666667;3,33333333;2,50000000;1,66666667;2,50000000;2,50000000;1,66666667;3,33333333;3,33333333;2,50000000;2,50000000;2,50000000;1,66666667;5,00000000
3122_3131;2,50000000;3,33333333;1,42857143;2,00000000;3,33333333;2,50000000;1,66666667;1,66666667;2,00000000;3,33333333;5,00000000;3,33333333;3,33333333;2,50000000;1,66666667;2,50000000;2,00000000;10,00000000;3,33333333;3,33333333
3123_3132;2,50000000;5,00000000;2,00000000;2,00000000;2,00000000;2,00000000;3,33333333;3,33333333;1,42857143;3,33333333;3,33333333;-;3,33333333;3,33333333;2,50000000;3,33333333;3,33333333;5,00000000;3,33333333;1,42857143
3124_3133;1,66666667;3,33333333;2,00000000;3,33333333;3,33333333;5,00000000;2,00000000;2,00000000;2,00000000;3,33333333;2,50000000;2,00000000;3,33333333;3,33333333;2,50000000;3,33333333;2,50000000;2,50000000;5,00000000;2,50000000
3125_3134;1,25000000;3,33333333;2,50000000;2,00000000;2,50000000;10,00000000;5,00000000;2,50000000;1,25000000;1,25000000;2,00000000;3,33333333;3,33333333;2,00000000;2,50000000;2,50000000;-;2,00000000;3,33333333;1,25000000
3126_3135;2,00000000;5,00000000;2,00000000;5,00000000;5,00000000;3,33333333;2,00000000;1,42857143;2,00000000;2,50000000;5,00000000;2,50000000;2,50000000;5,00000000;1,42857143;1,66666667;5,00000000;2,00000000;5,00000000;2,50000000
3127_3136;2,50000000;5,00000000;2,50000000;1,66666667;5,00000000;1,66666667;5,00000000;1,66666667;5,00000000;1,66666667;5,00000000;5,00000000;5,00000000;10,00000000;2,50000000;2,50000000;2,50000000;2,50000000;1,66666667;5,00000000
3128_3137;2,00000000;3,33333333;2,50000000;3,33333333;2,00000000;5,00000000;3,33333333;1,66666667;2,00000000;2,00000000;3,33333333;5,00000000;2,50000000;2,50000000;5,00000000;3,33333333;2,00000000;3,33333333;10,00000000;3,33333333
3129_3138;1,42857143;5,00000000;2,50000000;2,00000000;2,00000000;3,33333333;1,66666667;3,33333333;5,00000000;3,33333333;-;1,66666667;2,50000000;10,00000000;5,00000000;2,00000000;1,42857143;3,33333333;5,00000000;5,00000000
3130_3139;3,33333333;3,33333333;1,66666667;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;2,50000000;10,00000000;2,50000000;1,66666667;2,50000000;1,42857143;2,50000000;5,00000000;3,33333333;3,33333333;5,00000000
3131_3140;2,00000000;2,50000000;2,50000000;2,50000000;5,00000000;2,50000000;1,66666667;5,00000000;2,50000000;1,42857143;10,00000000;3,33333333;3,33333333;2,50000000;2,50000000;5,00000000;5,00000000;2,50000000;2,50000000;3,33333333
3132_3141;2,50000000;5,00000000;1,66666667;3,33333333;2,00000000;3,33333333;2,00000000;1,66666667;3,33333333;2,00000000;5,00000000;5,00000000;10,00000000;3,33333333;2,50000000;2,00000000;3,33333333;3,33333333;2,00000000;2,50000000
3133_3142;2,50000000;3,33333333;1,42857143;1,42857143;5,00000000;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;1,66666667;3,33333333;5,00000000;3,33333333;5,00000000;5,00000000;2,50000000;3,33333333;2,00000000;1,42857143
3134_3143;2,50000000;2,50000000;2,50000000;3,33333333;2,00000000;1,42857143;3,33333333;2,50000000;2,00000000;2,50000000;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000
3135_3144;2,50000000;2,00000000;3,33333333;2,50000000;2,50000000;5,00000000;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;3,33333333;2,00000000;3,33333333;3,33333333;3,33333333;2,00000000;2,50000000;1,42857143;3,33333333
3136_3145;3,33333333;1,25000000;3,33333333;2,50000000;10,00000000;2,00000000;2,00000000;2,50000000;1,66666667;2,00000000;1,66666667;3,33333333;2,50000000;5,00000000;2,00000000;2,00000000;5,00000000;3,33333333;2,00000000;3,33333333
3137_3146;2,50000000;1,66666667;5,00000000;1,25000000;2,00000000;1,25000000;2,50000000;2,00000000;2,00000000;1,25000000;3,33333333;3,33333333;5,00000000;5,00000000;2,50000000;3,33333333;10,00000000;2,00000000;5,00000000;10,00000000
3138_3147;2,00000000;5,00000000;5,00000000;1,66666667;5,00000000;2,50000000;5,00000000;2,50000000;1,66666667;2,50000000;2,50000000;2,50000000;3,33333333;2,50000000;3,33333333;5,00000000;2,00000000;5,00000000;2,50000000;2,50000000
3139_3148;5,00000000;3,33333333;1,66666667;1,42857143;2,00000000;3,33333333;3,33333333;2,50000000;3,33333333;3,33333333;5,00000000;3,33333333;2,50000000;5,00000000;1,66666667;1,42857143;2,50000000;-;10,00000000;10,00000000
3140_3149;2,50000000;1,25000000;2,00000000;2,50000000;3,33333333;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;3,33333333;1,42857143;2,00000000;2,50000000;5,00000000;2,00000000;1,42857143;2,50000000;2,50000000;1,66666667
3141_3150;3,33333333;2,00000000;2,00000000;3,33333333;5,00000000;2,00000000;1,66666667;5,00000000;3,33333333;2,00000000;5,00000000;3,33333333;3,33333333;2,00000000;3,33333333;5,00000000;1,25000000;5,00000000;3,33333333;2,00000000
3142_3151;3,33333333;2,50000000;3,33333333;2,50000000;1,42857143;2,50000000;1,66666667;2,00000000;1,42857143;3,33333333;3,33333333;10,00000000;10,00000000;3,33333333;10,00000000;2,00000000;2,50000000;3,33333333;1,66666667;2,50000000
